prix,date
33.90894819466248,2021-10-9
33.437990580847725,2021-10-10
33.12401883830455,2021-10-11
32.18210361067504,2021-10-12
32.10361067503924,2021-10-13
31.161695447409734,2021-10-14
31.39717425431711,2021-10-15
31.71114599686028,2021-10-16
31.075353218210363,2021-10-17
30.832025117739406,2021-10-18
30.59654631083202,2021-10-19
30.61224489795918,2021-10-20
29.827315541601255,2021-10-21
30.4552590266876,2021-10-22
30.926216640502354,2021-10-23
30.689167974882263,2021-10-24
30.61224489795918,2021-10-25
30.995290423861853,2021-10-26
30.376766091051806,2021-10-27
31.240188383045524,2021-10-28
31.083202511773937,2021-10-29
32.025117739403456,2021-10-30
32.6530612244898,2021-10-31
31.94662480376766,2021-11-1
32.81004709576138,2021-11-2
32.6530612244898,2021-11-3
32.967032967032964,2021-11-4
32.967032967032964,2021-11-5
33.42229199372056,2021-11-6
33.28100470957614,2021-11-7
32.73155416012559,2021-11-8
32.93563579277865,2021-11-9
33.10832025117739,2021-11-10
33.10832025117739,2021-11-11
33.12401883830455,2021-11-12
33.04552590266876,2021-11-13
33.202511773940344,2021-11-14
33.79905808477237,2021-11-15
34.299843014128726,2021-11-16
34.22291993720565,2021-11-17
34.065934065934066,2021-11-18
34.99215070643642,2021-11-22
34.53689167974883,2021-11-23
32.967032967032964,2021-11-24
34.53689167974883,2021-11-25
35.4160125588697,2021-11-26
34.7723704866562,2021-11-27
34.361067503924644,2021-11-28
34.7723704866562,2021-11-29
35.63579277864992,2021-11-30
36.6530612244898,2021-12-1
35.77708006279435,2021-12-2
36.106750392464676,2021-12-3
37.127158555729984,2021-12-7
36.89167974882261,2021-12-8
37.127158555729984,2021-12-9
37.519623233908945,2021-12-10
37.59811616954474,2021-12-11
36.7331240188383,2021-12-12
37.36263736263736,2021-12-13
36.57770800627944,2021-12-14
37.04866562009419,2021-12-15
37.44113029827316,2021-12-16
37.67660910518053,2021-12-17
37.67660910518053,2021-12-18
38.775510204081634,2021-12-19
38.91679748822606,2021-12-20
38.93249607535322,2021-12-21
39.08791208791209,2021-12-22
38.445839874411305,2021-12-23
38.93249607535322,2021-12-24
38.383045525902666,2021-12-25
38.61695447409733,2021-12-26
38.22605965463108,2021-12-27
37.59811616954474,2021-12-28
37.67660910518053,2021-12-29
38.22605965463108,2021-12-30
38.61852433281005,2021-12-31
38.383045525902666,2022-1-1
39.24646781789639,2022-1-2
39.24646781789639,2022-1-3
39.167974882260594,2022-1-4
39.24646781789639,2022-1-5
39.0894819466248,2022-1-6
39.244897959183675,2022-1-7
38.30455259026687,2022-1-8
38.14756671899529,2022-1-9
38.45996860282574,2022-1-10
38.22605965463108,2022-1-11
39.01098901098901,2022-1-12
38.05337519623234,2022-1-13
38.775510204081634,2022-1-14
38.14756671899529,2022-1-15
39.230769230769226,2022-1-16
38.85400313971743,2022-1-17
38.35164835164835,2022-1-18
38.383045525902666,2022-1-19
38.80847723704866,2022-1-20
38.28885400313972,2022-1-21
38.61852433281005,2022-1-22
38.775510204081634,2022-1-23
38.61695447409733,2022-1-24
38.30455259026687,2022-1-25
38.69701726844584,2022-1-26
38.698587127158554,2022-1-27
39.16483516483516,2022-1-28
38.85400313971743,2022-1-29
39.71742543171114,2022-1-30
40.816326530612244,2022-1-31
43.56357927786499,2022-2-1
43.485086342229195,2022-2-2
43.956043956043956,2022-2-3
43.62637362637361,2022-2-4
43.17111459968603,2022-2-5
43.485086342229195,2022-2-6
43.09262166405024,2022-2-7
40.50235478806908,2022-2-8
39.95290423861852,2022-2-9
40.26687598116169,2022-2-10
41.051805337519625,2022-2-11
41.70486656200942,2022-2-12
40.97331240188383,2022-2-13
40.1883830455259,2022-2-14
41.20879120879121,2022-2-15
41.67974882260596,2022-2-16
41.52276295133438,2022-2-17
41.75824175824176,2022-2-18
42.3861852433281,2022-2-19
42.621664050235474,2022-2-20
42.93563579277865,2022-2-21
41.99372056514913,2022-2-22
43.17111459968603,2022-2-23
42.621664050235474,2022-2-24
41.75824175824176,2022-2-25
43.01412872841444,2022-2-26
42.621664050235474,2022-2-27
42.15070643642073,2022-2-28
44.27001569858713,2022-3-1
44.73783359497646,2022-3-2
43.956043956043956,2022-3-3
44.56828885400313,2022-3-4
44.34850863422292,2022-3-5
44.736263736263744,2022-3-6
44.34850863422292,2022-3-7
43.328100470957615,2022-3-8
43.720565149136576,2022-3-9
43.64207221350079,2022-3-10
44.66091051805338,2022-3-11
43.328100470957615,2022-3-12
43.79748822605965,2022-3-13
43.485086342229195,2022-3-14
43.87755102040816,2022-3-15
44.740973312401884,2022-3-16
44.50549450549451,2022-3-17
43.79905808477237,2022-3-18
46.91993720565149,2022-3-21
46.31083202511774,2022-3-22
46.62480376766091,2022-3-23
45.52590266875981,2022-3-24
46.15384615384615,2022-3-25
45.83987441130298,2022-3-26
44.897959183673464,2022-3-27
44.740973312401884,2022-3-28
45.271585557299844,2022-3-29
44.58398744113029,2022-3-30
45.13186813186813,2022-3-31
45.52590266875981,2022-4-4
45.761381475667186,2022-4-5
45.29042386185243,2022-4-6
45.05494505494506,2022-4-7
