prix,date
1.6483516483516485,2021-10-9
1.695447409733124,2021-10-10
1.4835164835164831,2021-10-11
1.381475667189953,2021-10-12
1.4254317111459969,2021-10-13
1.4505494505494505,2021-10-14
1.3846153846153846,2021-10-15
1.436420722135008,2021-10-16
1.3751962323390896,2021-10-17
1.5274725274725276,2021-10-18
1.3312401883830456,2021-10-19
1.3846153846153846,2021-10-20
1.411302982731554,2021-10-21
1.411302982731554,2021-10-22
1.389324960753532,2021-10-23
1.4097331240188382,2021-10-24
1.381475667189953,2021-10-25
1.411302982731554,2021-10-26
1.3751962323390896,2021-10-27
1.3736263736263736,2021-10-28
1.381475667189953,2021-10-29
1.3532182103610675,2021-10-30
1.4678178963893247,2021-10-31
1.4693877551020407,2021-11-1
1.4395604395604393,2021-11-2
1.4081632653061227,2021-11-3
1.4521193092621665,2021-11-4
1.436420722135008,2021-11-5
1.4222919937205651,2021-11-6
1.423861852433281,2021-11-7
1.4191522762951332,2021-11-8
1.4222919937205651,2021-11-9
1.4819466248037676,2021-11-10
1.411302982731554,2021-11-11
1.3971742543171115,2021-11-12
1.4568288854003137,2021-11-13
1.4662480376766092,2021-11-14
1.41287284144427,2021-11-15
1.5541601255886972,2021-11-16
1.5211930926216641,2021-11-17
1.5541601255886972,2021-11-18
1.7111459968602825,2021-11-22
1.5164835164835164,2021-11-23
1.4583987441130295,2021-11-24
1.4740973312401884,2021-11-25
1.4678178963893247,2021-11-26
1.4568288854003137,2021-11-27
1.4913657770800628,2021-11-28
1.488226059654631,2021-11-29
1.557299843014129,2021-11-30
1.4835164835164831,2021-12-1
1.4788069073783359,2021-12-2
1.4913657770800628,2021-12-3
1.5996860282574568,2021-12-4
1.5855572998430143,2021-12-5
1.6781789638932496,2021-12-6
1.6310832025117739,2021-12-7
1.6169544740973314,2021-12-8
1.6326530612244898,2021-12-9
1.6781789638932496,2021-12-10
1.5839874411302983,2021-12-11
1.5698587127158554,2021-12-12
1.6436420722135008,2021-12-13
1.557299843014129,2021-12-14
1.5274725274725276,2021-12-15
1.5541601255886972,2021-12-16
1.5839874411302983,2021-12-17
1.5808477237048666,2021-12-18
1.5541601255886972,2021-12-19
1.5918367346938773,2021-12-20
1.5510204081632653,2021-12-21
1.5855572998430143,2021-12-22
1.6326530612244898,2021-12-23
1.6797488226059654,2021-12-24
1.5541601255886972,2021-12-25
1.6169544740973314,2021-12-26
1.6389324960753533,2021-12-27
1.6012558869701723,2021-12-28
1.5698587127158554,2021-12-29
1.5761381475667187,2021-12-30
1.5918367346938773,2021-12-31
1.6169544740973314,2022-1-1
1.6012558869701723,2022-1-2
1.5855572998430143,2022-1-3
1.6012558869701723,2022-1-4
1.5698587127158554,2022-1-5
1.5855572998430143,2022-1-6
1.5855572998430143,2022-1-7
1.5541601255886972,2022-1-8
1.6122448979591837,2022-1-9
1.6483516483516485,2022-1-10
1.5855572998430143,2022-1-11
1.5777080062794349,2022-1-12
1.6012558869701723,2022-1-13
1.5541601255886972,2022-1-14
1.6012558869701723,2022-1-15
1.6483516483516485,2022-1-16
1.7111459968602825,2022-1-17
1.6326530612244898,2022-1-18
1.7111459968602825,2022-1-19
1.6452119309262168,2022-1-20
1.7786499215070644,2022-1-21
1.868131868131868,2022-1-22
1.8838304552590268,2022-1-23
2.023547880690738,2022-1-24
2.0266875981161694,2022-1-25
1.8838304552590268,2022-1-26
2.025117739403454,2022-1-27
2.025117739403454,2022-1-28
2.0565149136577707,2022-1-29
1.9309262166405023,2022-1-30
2.185243328100471,2022-1-31
2.142857142857143,2022-2-1
2.025117739403454,2022-2-2
2.194662480376766,2022-2-3
1.9309262166405023,2022-2-4
1.978021978021978,2022-2-5
1.9717425431711146,2022-2-6
1.978021978021978,2022-2-7
1.8838304552590268,2022-2-8
2.142857142857143,2022-2-9
2.139717425431711,2022-2-10
2.1020408163265305,2022-2-11
2.025117739403454,2022-2-12
2.086342229199372,2022-2-13
2.0408163265306123,2022-2-14
2.307692307692308,2022-2-15
2.2448979591836733,2022-2-16
2.2605965463108317,2022-2-17
2.3171114599686025,2022-2-18
2.2605965463108317,2022-2-19
2.119309262166405,2022-2-20
2.1507064364207222,2022-2-21
2.370486656200942,2022-2-22
2.3971742543171115,2022-2-23
2.2605965463108317,2022-2-24
2.2762951334379906,2022-2-25
2.370486656200942,2022-2-26
2.2448979591836733,2022-2-27
2.3547880690737832,2022-2-28
2.2448979591836733,2022-3-1
2.4489795918367347,2022-3-2
2.2762951334379906,2022-3-3
2.2135007849293564,2022-3-4
2.4489795918367347,2022-3-5
2.339089481946625,2022-3-6
2.339089481946625,2022-3-7
2.1664050235478807,2022-3-8
2.315541601255887,2022-3-9
2.1978021978021975,2022-3-10
2.1773940345368916,2022-3-11
2.2103610675039245,2022-3-12
2.182103610675039,2022-3-13
2.182103610675039,2022-3-14
2.182103610675039,2022-3-15
2.1805337519623236,2022-3-16
2.208791208791209,2022-3-17
2.2762951334379906,2022-3-18
2.1664050235478807,2022-3-21
2.1805337519623236,2022-3-22
2.0408163265306123,2022-3-23
2.227629513343799,2022-3-24
2.182103610675039,2022-3-25
2.3108320251177394,2022-3-26
2.1978021978021975,2022-3-27
2.291993720565149,2022-3-28
2.229199372056515,2022-3-29
2.339089481946625,2022-3-30
2.3547880690737832,2022-3-31
2.4631083202511777,2022-4-4
2.3547880690737832,2022-4-5
2.511773940345369,2022-4-6
2.3861852433281006,2022-4-7
