prix,date
25.196232339089484,2021-10-9
26.059654631083205,2021-10-10
25.90266875981162,2021-10-11
25.667189952904238,2021-10-12
24.960753532182103,2021-10-13
24.474097331240188,2021-10-14
23.78335949764521,2021-10-15
23.390894819466247,2021-10-16
23.15541601255887,2021-10-17
23.233908948194664,2021-10-18
22.291993720565145,2021-10-19
22.213500784929355,2021-10-20
22.135007849293565,2021-10-21
22.353218210361064,2021-10-22
22.291993720565145,2021-10-23
22.684458398744113,2021-10-24
22.448979591836732,2021-10-25
22.291993720565145,2021-10-26
23.312401883830454,2021-10-27
22.998430141287287,2021-10-28
24.563579277864992,2021-10-29
24.725274725274726,2021-10-30
24.01726844583987,2021-10-31
24.33281004709576,2021-11-1
26.059654631083205,2021-11-2
25.039246467817897,2021-11-3
25.274725274725274,2021-11-4
24.536891679748823,2021-11-5
24.960753532182103,2021-11-6
24.489795918367346,2021-11-7
24.003139717425434,2021-11-8
23.767660910518053,2021-11-9
24.795918367346935,2021-11-10
24.803767660910516,2021-11-11
25.580847723704863,2021-11-12
25.41915227629513,2021-11-13
25.43171114599686,2021-11-14
25.251177394034535,2021-11-15
25.180533751962322,2021-11-16
25.196232339089484,2021-11-17
25.259026687598116,2021-11-18
26.21664050235479,2021-11-22
25.74568288854003,2021-11-23
26.138147566718995,2021-11-24
26.687598116169543,2021-11-25
27.92778649921507,2021-11-26
27.864992150706435,2021-11-27
27.786499215070645,2021-11-28
27.94348508634223,2021-11-29
27.786499215070645,2021-11-30
27.708006279434848,2021-12-1
27.233908948194664,2021-12-2
27.15541601255887,2021-12-3
26.450549450549453,2021-12-4
26.998430141287287,2021-12-5
26.828885400313972,2021-12-6
26.687598116169543,2021-12-7
26.68131868131868,2021-12-8
27.331240188383045,2021-12-9
27.629513343799058,2021-12-10
27.237048665620094,2021-12-11
27.94348508634223,2021-12-12
27.926216640502354,2021-12-13
27.1585557299843,2021-12-14
26.84458398744113,2021-12-15
27.786499215070645,2021-12-16
27.47252747252747,2021-12-17
28.257456828885402,2021-12-18
28.021978021978022,2021-12-19
28.57142857142857,2021-12-20
28.100470957613815,2021-12-21
29.12087912087912,2021-12-22
29.02668759811617,2021-12-23
28.335949764521192,2021-12-24
28.335949764521192,2021-12-25
28.257456828885402,2021-12-26
28.257456828885402,2021-12-27
28.178963893249605,2021-12-28
28.57142857142857,2021-12-29
28.021978021978022,2021-12-30
27.786499215070645,2021-12-31
27.94348508634223,2022-1-1
27.94348508634223,2022-1-2
27.315541601255887,2022-1-3
26.84458398744113,2022-1-4
28.178963893249605,2022-1-5
27.47252747252747,2022-1-6
27.17425431711146,2022-1-7
28.23861852433281,2022-1-8
27.786499215070645,2022-1-9
27.47252747252747,2022-1-10
27.786499215070645,2022-1-11
28.255886970172682,2022-1-12
28.255886970172682,2022-1-13
28.480376766091055,2022-1-14
27.551020408163264,2022-1-15
28.88540031397174,2022-1-16
28.414442700156986,2022-1-17
28.57142857142857,2022-1-18
28.728414442700156,2022-1-19
28.100470957613815,2022-1-20
28.257456828885402,2022-1-21
28.178963893249605,2022-1-22
29.042386185243327,2022-1-23
28.257456828885402,2022-1-24
28.006279434850864,2022-1-25
28.257456828885402,2022-1-26
28.257456828885402,2022-1-27
29.042386185243327,2022-1-28
28.57142857142857,2022-1-29
29.591836734693874,2022-1-30
29.497645211930926,2022-1-31
30.45368916797488,2022-2-1
30.61224489795918,2022-2-2
30.926216640502354,2022-2-3
30.61224489795918,2022-2-4
30.376766091051806,2022-2-5
30.4552590266876,2022-2-6
29.591836734693874,2022-2-7
28.57142857142857,2022-2-8
29.67032967032967,2022-2-9
28.335949764521192,2022-2-10
27.47252747252747,2022-2-11
27.849293563579277,2022-2-12
27.629513343799058,2022-2-13
28.100470957613815,2022-2-14
27.47252747252747,2022-2-15
28.728414442700156,2022-2-16
28.57142857142857,2022-2-17
28.791208791208792,2022-2-18
29.551020408163264,2022-2-19
29.59026687598116,2022-2-20
29.51177394034537,2022-2-21
29.433281004709574,2022-2-22
29.513343799058084,2022-2-23
29.356357927786497,2022-2-24
29.98273155416012,2022-2-25
30.4552590266876,2022-2-26
30.37519623233909,2022-2-27
28.963893249607537,2022-2-28
28.962323390894817,2022-3-1
29.433281004709574,2022-3-2
30.529042386185242,2022-3-3
29.74882260596546,2022-3-4
29.74882260596546,2022-3-5
30.14128728414443,2022-3-6
30.14128728414443,2022-3-7
29.434850863422295,2022-3-8
29.827315541601255,2022-3-9
29.74882260596546,2022-3-10
30.14128728414443,2022-3-11
30.14128728414443,2022-3-12
29.277864992150707,2022-3-13
29.591836734693874,2022-3-14
28.963893249607537,2022-3-15
29.733124018838303,2022-3-16
29.984301412872842,2022-3-17
29.827315541601255,2022-3-18
31.081632653061224,2022-3-21
31.240188383045524,2022-3-22
31.240188383045524,2022-3-23
32.574568288854,2022-3-24
30.61224489795918,2022-3-25
30.61224489795918,2022-3-26
30.70486656200942,2022-3-27
30.832025117739406,2022-3-28
29.827315541601255,2022-3-29
30.298273155416013,2022-3-30
30.926216640502354,2022-3-31
29.356357927786497,2022-4-4
29.984301412872842,2022-4-5
29.984301412872842,2022-4-6
29.199372056514914,2022-4-7
